q,n,sim_mean,actual_mean,delta,span_sim,span_actual,slope_ratio,steps_agreeing
1,1064,64.94971804511279,63.96898496240601,0.9807330827067773,8.531484962406012,8.290883458646618,1.0290200079351577,4
2,1064,67.48308270676692,66.56860902255639,0.9144736842105345,8.531484962406012,8.290883458646618,1.0290200079351577,4
3,1063,69.09266227657572,68.06585136406397,1.026810912511749,8.531484962406012,8.290883458646618,1.0290200079351577,4
4,1064,70.6499060150376,69.80263157894737,0.8472744360902311,8.531484962406012,8.290883458646618,1.0290200079351577,4
5,1064,73.4812030075188,72.25986842105263,1.2213345864661704,8.531484962406012,8.290883458646618,1.0290200079351577,4
