q,n,sim_mean,actual_mean,delta,span_sim,span_actual,slope_ratio,steps_agreeing
1,1064,65.8937969924812,63.96898496240601,1.9248120300751879,6.421522556390983,8.290883458646618,0.7745281414725391,4
2,1064,66.32001879699249,66.56860902255639,-0.24859022556390187,6.421522556390983,8.290883458646618,0.7745281414725391,4
3,1063,69.30667920978362,68.06585136406397,1.2408278457196502,6.421522556390983,8.290883458646618,0.7745281414725391,4
4,1064,70.68890977443608,69.80263157894737,0.886278195488714,6.421522556390983,8.290883458646618,0.7745281414725391,4
5,1064,72.31531954887218,72.25986842105263,0.05545112781955197,6.421522556390983,8.290883458646618,0.7745281414725391,4
