q,n,sim_mean,actual_mean,delta,span_sim,span_actual,slope_ratio,steps_agreeing
1,1064,64.9407894736842,63.96898496240601,0.9718045112781937,8.564379699248121,8.290883458646618,1.0329875871450434,4
2,1064,67.50187969924812,66.56860902255639,0.933270676691734,8.564379699248121,8.290883458646618,1.0329875871450434,4
3,1063,69.11006585136407,68.06585136406397,1.0442144873000956,8.564379699248121,8.290883458646618,1.0329875871450434,4
4,1064,70.66353383458646,69.80263157894737,0.8609022556390897,8.564379699248121,8.290883458646618,1.0329875871450434,4
5,1064,73.50516917293233,72.25986842105263,1.2453007518796966,8.564379699248121,8.290883458646618,1.0329875871450434,4
