q,n,sim_mean,actual_mean,delta,span_sim,span_actual,slope_ratio,steps_agreeing
1,1064,66.24577067669173,63.96898496240601,2.2767857142857224,6.468045112781951,8.290883458646618,0.7801394320693753,4
2,1064,66.67058270676692,66.56860902255639,0.10197368421053454,6.468045112781951,8.290883458646618,0.7801394320693753,4
3,1063,69.69473189087488,68.06585136406397,1.628880526810903,6.468045112781951,8.290883458646618,0.7801394320693753,4
4,1064,71.03853383458646,69.80263157894737,1.2359022556390897,6.468045112781951,8.290883458646618,0.7801394320693753,4
5,1064,72.71381578947368,72.25986842105263,0.4539473684210549,6.468045112781951,8.290883458646618,0.7801394320693753,4
