n_team_games,n_nonzero_mean,top5_share,top8_share,lu_top1,lu_top3,lu_top5,n_lineups_mean,late_starter_share_b0,late_slots_b0,late_starter_share_b1,late_slots_b1,late_starter_share_b2,late_slots_b2,foul_trouble_share,foul_trouble_opps,foul4_share,foul4_opps,arm,minutes_mean,minutes_sd_pooled,minutes_sd_within,ks_minutes_d,ks_minutes_p,n_rot_player_games,h2tip_starter_share_b0,h2tip_slots_b0,h2tip_starter_share_b1,h2tip_slots_b1,h2tip_starter_share_b2,h2tip_slots_b2,opentip_starter_share_close,opentip_slots_close,minutes_mae,minutes_mae_seed_sd,change_rate,ks_lineup_top1_d,ks_lineup_top1_p
120,9.883333333333333,0.744785742320935,0.9540206273348162,0.2838281119742083,0.5516229587383906,0.7040608093086097,14.466666666666667,0.7811507936507937,1008.0,0.7085457271364318,1334.0,0.4957281553398058,1030.0,0.397887323943662,1988.0,0.4625730994152047,1710.0,ACTUAL,24.44254992319508,9.653156227104377,,,,868,0.9478260869565217,230.0,0.9407407407407408,270.0,0.95,100.0,0.793648736228127,15430.0,0.0,,,,
120,9.1,0.763849649188073,0.9606921986194402,0.2343067367881895,0.4849631953907683,0.6388147153274397,15.475,0.721031746031746,1008.0,0.6760119940029985,1334.0,0.4811650485436893,1030.0,0.42671738643991947,4469.0,0.5539589442815249,3410.0,R2_hier_dirichlet,25.304967015909973,10.289733124752608,,0.0912860844514305,0.001366085201049917,859,0.8304347826086956,230.0,0.7925925925925926,270.0,0.72,100.0,0.6102397926117952,15430.0,9.803254649499287,0.0,0.1412938331318017,0.25833333333333336,0.0006284258645790981
120,8.716666666666667,0.7594311996858304,0.9744471507105705,0.21110562945786207,0.44825495378992636,0.6073127783387733,19.341666666666665,0.6898809523809524,1008.0,0.6551724137931034,1334.0,0.49223300970873785,1030.0,0.4423697165167204,5891.0,0.6574473483887339,3941.0,H1_sub_hazard,25.762041373926618,9.062967877513403,,0.07758555563949532,0.01041925885036032,854,0.9695652173913043,230.0,0.9222222222222223,270.0,0.93,100.0,0.7417368762151653,15430.0,9.059874551971328,0.0,0.195223700120919,0.36666666666666664,1.4439886846546988e-07
120,8.783333333333333,0.7591308282518269,0.9742309767243011,0.19904866255700682,0.4375992632066095,0.5938928493561079,20.15,0.7081349206349207,1008.0,0.6506746626686657,1334.0,0.512621359223301,1030.0,0.4285452210603559,5451.0,0.6755658734764944,3446.0,H2_sub_hazard_noreset,25.59241365929375,9.134637889417078,,0.07137090068292895,0.022942322157285942,859,0.8565217391304348,230.0,0.8148148148148148,270.0,0.8,100.0,0.7393389500972132,15430.0,8.85625448028674,0.0,0.20423216444981862,0.4416666666666666,6.645322199474818e-11
