game_id,tempo,asof_sd,asof_mean,s2_hat,rbar,V_iid,mbar,M
401700186,71.54626,3.9769787459760577,72.425,-0.0007145329893228382,0.8167421754229309,0.5457304304878556,16.43505638572815,139
401700190,66.39694,2.973493304683969,69.57777777777778,0.007128307147519339,-1.5080243195327583,0.5730416890393236,18.402390516715858,142
401700194,63.67116,3.5973032480354936,67.75,0.009471925144143342,2.244987346953522,0.7204159292273407,18.790100372344725,114
401700197,64.80168,2.6876187552243684,67.4,-0.0011155776785366465,-0.252870246542642,0.5812024066191632,17.763819151652132,137
401700198,70.13963,5.6735581420823955,69.64285714285714,-0.001478526806670258,0.5673991293873399,0.5858413194585759,17.73794438206304,131
401700206,65.99197,3.7008202409799695,69.66666666666666,0.0005347308869666877,-0.6441787674912085,0.5785562939921551,18.035483115317295,138
401700207,68.37284,4.626504528250403,70.0,-0.0016899675526163413,0.48471674280495947,0.5763742740166269,17.29306103497282,135
401700209,72.595634,4.711532589955372,69.125,0.00011909765660754073,-0.5023257858613963,0.49552419477068915,16.2852205227035,152
401700212,67.54746,2.619723911249041,69.42857142857143,-0.0018574927597477203,0.269957667912216,0.6395121630659569,18.472229832087784,128
401700218,68.982216,4.061174298984026,69.77083333333334,-0.0018420555150548425,0.36036323446137786,0.6060435995928637,17.80630343220529,132
401700219,63.985596,3.4352160164326815,67.61111111111111,-0.001594263057371817,0.5454798707530095,0.6434936123136618,18.35215792452258,127
401700221,77.83517,5.70492914097101,74.41666666666667,-0.0013106596898638891,0.6499646847669212,0.5195809674362946,16.0097575374553,144
401700222,65.734375,3.9649914671827924,68.08333333333333,-0.001118728083562406,-0.2616516366964987,0.6062393322571397,18.149711338189036,134
401700224,67.18776,3.210646365222567,67.4875,-0.0018705646745984584,0.3085203790221378,0.6265791589209818,18.145325774824016,130
401700225,70.25375,4.636587769261528,71.17582417582418,0.0006421677836682699,-0.644424082581601,0.5525375098771469,17.65860847974472,141
401700226,72.16711,4.744288853748537,70.85,-0.001729021586506387,0.014963764590724793,0.5321319542580202,16.761260011633052,143
401700227,66.71035,3.5419793693080495,67.42857142857143,-0.0008270858476508429,-0.3356004663439194,0.5701968636925518,17.587399027495,139
401700242,69.25451,3.514444560850997,68.75757575757575,0.007061856437770114,1.8955369998336735,0.6325675587554457,17.443172677585682,124
401700243,68.14869,4.636084196675304,69.14285714285714,0.009125239430092583,2.0528387227953075,0.6470510829403807,17.139161277204693,125
401700245,65.37488,4.136423688394832,67.33035714285714,0.0002884530933198957,-0.588145571496085,0.5694195972909852,17.602329968659205,141
401700246,63.34023,3.5039645117412674,66.6,0.0013613006334898098,1.2759503983512346,0.6593508102532107,18.078888311326185,124
401700248,66.31424,3.4075055277821398,68.25,-0.0003883826476852438,0.9142809828239997,0.5949994623871793,17.39869611641264,131
401700250,66.0492,4.183313188301422,66.7357142857143,-0.0006141400988104454,-0.4126529865999906,0.6215901744435459,18.72563008583663,131
401700251,68.57871,3.97242007996607,68.85470085470087,0.002574596412588614,-0.9262977086260484,0.5422600803161126,17.364653873009612,146
401700253,67.12751,5.561839314857267,68.21875,-0.0018486544162586668,0.23506570148083128,0.6274191546644595,18.369585461309867,129
401700254,68.77384,4.296060699003655,68.9090909090909,0.00266347094476777,-0.9322057155594123,0.5297621003529487,17.356863249805986,146
401700257,63.317474,3.514860962219599,66.85353535353535,0.018083758364497,2.733477938836465,0.6678132052383189,17.588555959468618,118
401700258,69.17604,3.746404489987382,67.6875,0.01114588615301993,-1.7669858857814749,0.5132306614612134,17.54988062262358,152
401700259,68.65583,4.736556125709364,68.98039215686275,-0.0018490148625108995,0.32897134924870386,0.5604967268296803,17.189276825933778,137
401700260,70.98477,5.45520923718684,69.38095238095238,-0.0016684938675142215,0.5289551302411191,0.5496839716542796,16.49232146550356,141
401700262,66.40282,3.690099935976203,66.71111111111111,-0.0005838123666594505,0.8962914635104937,0.6591857279944916,18.77583968403049,122
401700275,70.82077,5.111584878967367,67.86666666666667,0.0011433630910894581,-0.6713867818422994,0.4942544859293134,16.344589396221384,153
401700321,74.03012,4.967825084648615,71.66666666666666,7.11365762359608e-05,-0.5154123761160108,0.5264368858099776,16.73162859233223,148
401700332,65.481766,4.058726957974313,66.30000000000001,-0.0006473599241484557,0.8819983292903615,0.6585789084185272,18.60580654875842,123
401700335,72.678535,6.226419661837905,73.17142857142858,-0.00181439345507964,0.4248466436536411,0.5648873483820677,16.951964950549257,138
401700337,71.44372,3.2527269086172024,68.02857142857144,-0.0014682640408402554,0.5887799581607744,0.569145013494812,17.181590412209594,135
401700339,70.10218,4.938806138250201,70.5625,-0.001627888800678357,0.5430327905521963,0.5949745956985456,17.352489597507507,134
401700344,71.33635,3.5587170557891645,69.41666666666666,0.016301976969450432,2.41824868029461,0.5945460470194384,16.035597473551544,130
401700351,64.57755,4.740215550310847,67.26190476190476,-0.0014875840235543795,0.6045084142489543,0.6534038747541154,18.435174125433587,126
401700360,68.677574,4.002299190136208,67.25,-0.0018541238014998774,0.09837463236198474,0.5719920915122293,17.27119058502932,138
401700361,68.71017,4.305695644707683,68.0952380952381,0.0009183573553768306,-0.6843863799399053,0.5468514768230567,17.351053046606573,144
401700362,61.451057,3.2027163976682296,62.885714285714286,-0.000246606493557168,-0.4908929549779586,0.5923820253106902,18.13795177850737,136
401700367,68.75019,4.959734225164144,69.5625,0.007645875419176335,-1.4793611639536905,0.5275128646508112,17.573320895497314,149
401700370,69.66296,4.075595795837966,69.07142857142857,0.005948283860101846,1.753281363662893,0.6115298782913898,16.988906136337107,128
401700371,63.659405,3.6005575425121976,64.94444444444444,0.004787839095025627,1.6997910600253299,0.6514278072503528,17.804273980625076,123
401700372,70.839134,3.1059328163286546,68.0,-0.0015288297206731635,0.5748726873180949,0.5215143631198232,16.091793979348573,144
401700375,72.09051,5.158548614826081,71.0625,-0.001969726108770867,0.22926961572209947,0.5274827251836817,16.315557970484797,145
401700376,66.49462,3.7178430231604995,66.61666666666667,-4.574154482460521e-06,-0.567317909026535,0.6275361842014074,18.872661420476916,131
401700378,68.67615,4.091208690227638,68.57777777777778,-0.0003269598248917678,0.9341100784978416,0.6021977415194448,17.232556588168826,132
401700381,64.94333,4.192076584990616,66.3015873015873,0.009840673803002725,-1.7843494787376812,0.584712875737064,18.671673422399653,142
401700386,72.12683,5.049874448063228,70.45,0.0015421285493904553,1.2038061592948033,0.5473869703612226,16.31444201588768,137
401706201,68.21028,2.8188248817990775,67.47916666666666,-0.0019129288900424143,0.2516814666444631,0.5659790784650202,17.139622881181623,138
401706208,67.892715,4.032968366486521,70.4375,0.0014218067718567166,1.2498915289142332,0.6147678916979183,17.500108471085767,128
401706222,65.16097,4.758976248966633,68.37142857142857,-0.00040263697411281884,0.9449181818518184,0.6547170517246893,18.239081818148183,125
401706225,66.875725,2.939026155140274,69.41428571428571,0.0001917803268119058,-0.5989227072450056,0.6108499284384509,18.509370468439034,134
401706228,63.196068,3.61095019378159,64.71666666666667,0.0044215287045648935,1.722893056837556,0.7082955928850951,18.599140841467527,118
401706229,68.437416,3.851218586033541,67.5625,-0.001889419607033835,0.27552171078817267,0.5593491595950019,17.115782637037913,138
401706231,71.63099,3.4938374207647542,70.02142857142857,0.016948581714703592,2.447499988089465,0.5693518109022718,16.014038473448995,130
401706238,66.81483,4.166688559889403,68.6875,0.002779611341144745,1.4683995147826359,0.6558471893139114,17.87031016263672,124
401706242,62.978424,4.202451605238346,68.25,-0.0017999882408275842,0.1191806616979676,0.6481155983508217,18.76270910208156,127
401706244,71.26883,3.203605432654709,69.20833333333334,0.00014494365692762994,-0.5040473598310911,0.492089415136531,16.08196943775317,154
401706248,64.29771,2.642813758450047,64.37142857142857,0.007090601206509455,1.969355542280688,0.6839882495824324,18.198711684610068,119
401706251,66.32417,2.76023800575691,64.8125,-0.0017469871077669605,0.42398823123899376,0.6207639424578273,18.180662931551705,129
401706252,68.350334,3.12810357592734,68.71212121212122,-0.001828272155311123,0.09071674024218979,0.5523626823498116,17.052140402614953,140
401706253,65.622314,4.1072794206655034,68.14285714285714,0.001346602840676436,1.2561166656119056,0.6371931772354409,17.783565874070636,126
401706255,68.87499,3.5629608844552,67.63095238095238,-0.001861828130881932,0.23916978860971838,0.6029980686738597,17.942648393208465,132
401706258,66.52534,3.422692024417956,67.88068181818181,0.0008049704790569738,-0.7109833803647518,0.6013321820740327,18.350689262717694,136
401706263,61.49082,3.626848051438148,64.85555555555555,0.0030504652384584136,1.5184206765204067,0.6646073876424401,18.153710471020577,122
401706271,67.31544,4.223284251060965,68.70779220779221,-0.0016307174119910286,-0.05671803723788926,0.608102868961211,17.967165798431918,134
401706272,64.755356,3.3904172963924504,65.47222222222223,0.002521440338309361,1.4309909987051839,0.6430785938457614,17.915783194843204,124
401706273,64.87332,4.422063914571755,66.1875,0.0013328713464123882,-0.801136216105018,0.5956127399756165,18.426136216105018,136
401706276,62.891327,3.546694126257193,63.98888888888889,-0.0015620963096880968,-0.10616172534713542,0.6036452855667925,17.745867607700077,136
401706281,67.379776,3.566704741983516,67.55833333333334,-0.0016750505848154489,0.4992777534425237,0.6360593198068687,18.235097246557476,128
401706282,63.187336,4.676928341468455,66.90833333333333,0.00029768282769373046,-0.629255068226815,0.6202851009811285,18.949865755249714,131
401706284,67.11186,2.737187028609312,65.42857142857143,0.0012776646731908572,-0.7388003366210292,0.5425836960564083,17.290524474552065,145
401706285,68.735435,4.235678758508206,67.5909090909091,-0.0015994700001100166,-0.052998538264503736,0.5447626666802087,17.060090736846064,141
401706286,68.19218,3.141859086316945,68.40384615384616,-0.0009521680482726578,-0.2932506048564072,0.5502171013260703,17.187616802039507,142
401706289,67.62587,2.3864723487364117,67.6076923076923,-0.001835900289901899,0.3245800419397611,0.6551593773322545,18.691292973933255,126
401706290,66.11741,3.596802302059679,67.03571428571428,-0.0018476903651597236,0.18844461794492773,0.6028037544436622,17.993373563873256,132
401706295,70.9908,2.97115514016332,68.97619047619048,0.0029572776439477375,-0.9585541382280631,0.521068254204069,17.17477035444428,148
401706296,68.77746,4.588419219636079,67.97727272727272,0.0005089423162027624,-0.5941982593482393,0.5228730995102191,16.907123429416266,147
401706298,62.71412,3.276407094776002,64.80555555555556,-0.001762477064834418,0.028015972299691327,0.588119020111204,17.61168991005325,136
401706300,63.70293,4.111058761362232,66.6780303030303,-0.0015993634159091144,0.5239145590729848,0.6603657449857918,18.830924150604435,124
401706309,70.40451,2.934224241922116,69.69999999999999,0.005556770403975679,-1.1833267368836609,0.4649834851166639,16.469950940705317,157
401706336,70.50863,3.951801914441008,70.30952380952381,0.0040487598089157485,-1.0446255957137378,0.4860869967129029,16.609560660648803,154
401706347,72.360466,4.578774590739128,71.66964285714286,0.0014072569892138872,-0.736865984620863,0.5162814290723079,16.95308220083708,148
401706356,73.24586,5.006096219590183,74.1,-0.001827090500738822,0.08531992133005417,0.5310955358657199,16.690903854893723,143
401706372,69.79882,5.05117137065962,70.11818181818182,-0.0018384328217916101,0.30588045012569864,0.5787287135501088,17.589641937934005,134
401706387,70.88837,4.06337146775464,71.47916666666666,-0.0012080942404235136,0.692380811313523,0.5581623195100679,16.69167715970097,138
401706396,70.252716,4.737497778108878,69.71428571428572,-0.001843644382411368,0.36328232520065384,0.5889232286302355,17.524777376291883,134
401706400,70.08827,4.082130323550757,70.31666666666666,-0.0005784018564313325,-0.38428680825585104,0.5434191414725963,17.27865300543895,142
401706407,71.30448,4.537997984304585,71.32517482517483,-0.001568028918878411,-0.05779832897669479,0.5450231733464322,17.186369757548125,140
401706408,69.3321,4.332186624299299,70.2375,0.004706189293083829,1.6705740364490858,0.6379700421900131,17.529425963550914,125
401706413,62.321182,2.9667473037042233,65.46666666666667,0.0030480874144434345,1.5337278721624195,0.6731097671464208,18.441272127837582,120
401706430,65.48404,2.640967364599085,64.9,-0.0017440892587694387,0.04337187999647085,0.5919634431518311,17.859613194630395,134
401706441,67.59501,4.2505483631286864,67.1,0.006274002900511003,-1.4240523146446442,0.5733662788174643,18.431144513226204,141
401706442,67.57582,3.9323138929561994,68.23214285714286,0.01492354876257838,-2.1263617193967654,0.5411520157520359,18.22703286033636,149
401706445,65.76932,3.4187045816071535,66.95238095238095,0.0032304587871870524,-1.0565526707118877,0.5780116192209817,18.07782926645657,141
401706447,65.42433,4.686455974730428,67.625,-0.0018292493046990009,0.4194004387386876,0.6098838826797188,17.6257123432162,133
401706450,63.184513,3.6092982289303235,66.51388888888889,0.009266267643965745,2.2630649873782787,0.737535927915838,19.15657786976458,112
401706455,64.874565,3.9962762566340357,66.0,-0.0013036458514973218,0.666783817407893,0.6532764834820283,18.671925860011463,124
401706460,66.936966,4.226877327964077,67.2375,-0.0011967872193359666,-0.23486202909674603,0.5836931387942633,17.611673623299644,138
401706466,66.673256,3.904515228595275,66.6038961038961,0.002514517931312448,-1.0069874993649783,0.6104122193770273,18.917435260559007,134
401706468,67.140366,5.056321238321205,66.9,-0.000572382901215694,-0.4053422174545993,0.5805725501302463,17.91629112256409,137
401706472,65.06179,4.466552698299054,67.04545454545455,0.0033837680891416777,-1.0878095344916723,0.5906363098937897,18.22352382020596,140
401706478,67.29632,4.819067767769706,67.03333333333333,-0.0002272484153080476,-0.4920323700174549,0.5876152500508937,18.139091193546868,136
401706481,69.28413,4.441260641005148,67.875,-0.0005053457639653938,-0.3979681329042464,0.5326091160062256,16.949692270835282,145
401706482,70.70414,4.2856344775704365,68.25,-0.001783015565175909,0.4036346105240618,0.5571312999339126,17.10731429458543,137
401706485,62.67716,3.936952778772545,64.9590909090909,0.006432835668130558,1.8304642060354865,0.6301423369805277,17.361535793964514,125
401706486,67.94434,3.691225750071693,67.71538461538461,-0.0013246211748699057,0.6380667557049797,0.5509019195816329,16.87288214940451,137
401706494,63.412395,4.531776658001929,64.23333333333333,-0.0017686953929027696,0.37139352038859386,0.6711366122527332,19.108281276359374,123
401706495,63.82568,3.5993086546944784,65.12337662337663,-0.00023822060776912182,-0.5037491668422014,0.6116890969412841,18.541343151804607,133
401706522,70.78137,4.335934961823448,70.41666666666666,0.0011687886889451334,-0.7138938828816777,0.5293109355133154,17.258721469088574,145
401706546,72.659004,3.839335722498072,70.84285714285716,0.004335382711688895,-1.0681739444907823,0.489319549718581,16.452789329106167,156
401706547,69.12298,3.758269027106521,68.7,0.0005994548041819154,-0.6180999049583171,0.536024796377669,16.931025075026344,147
401706553,69.03822,3.9207264176300045,68.48484848484848,-0.0018659294387926488,0.15637036627211032,0.577656429116975,17.47598257490436,136
401706554,74.49974,3.9268232321387826,73.0125,0.005091200589556432,-1.1805707232662854,0.5007599708139975,16.95688651273997,152
401706558,73.17879,4.352702127089142,71.03333333333333,-0.0011320400849681926,0.7036342841263341,0.5518817836776899,16.807314620983156,137
401706559,66.44015,2.168944983312386,67.36666666666666,-0.0016631772761076585,0.4908202757637383,0.6462576294297087,18.540925755982293,126
